,id,name,obs,obstime,run,runnum,expnum,outdir,outdir_mtime,teff,teff_err,radius,radius_err,fe,fe_err,iso_mass,iso_mass_err1,iso_mass_err2,iso_radius,iso_radius_err1,iso_radius_err2,iso_logage,iso_logage_err1,iso_logage_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_fe,iso_fe_err1,iso_fe_err2
3876,HIP47513_rj149.148,HIP47513,rj149.148,2012-04-10 09:37,j149,149.0,,/data/user/doppler/public_html/smemp/results/HIP47513_rj149.148,1558692196.36,3510.0,70.0,0.481,0.1,-0.07,0.09,,,,,,,,,,,,,,,,,,
3877,HIP47513_rj149.149,HIP47513,rj149.149,2012-04-10 09:53,j149,149.0,,/data/user/doppler/public_html/smemp/results/HIP47513_rj149.149,1558692196.39,3554.0,70.0,0.477,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
3878,KIC12557548_rj149.185,KIC12557548,rj149.185,2012-04-10 12:30,j149,149.0,,/data/user/doppler/public_html/smemp/results/KIC12557548_rj149.185,1558692196.42,4458.0,70.0,0.708,0.1,0.07,0.09,,,,,,,,,,,,,,,,,,
3879,KIC10020423_rj149.190,KIC10020423,rj149.190,2012-04-10 13:25,j149,149.0,,/data/user/doppler/public_html/smemp/results/KIC10020423_rj149.190,1558692196.44,5577.0,110.0,0.958,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
3880,K00730_rj149.191,K00730,rj149.191,2012-04-10 13:29,j149,149.0,,/data/user/doppler/public_html/smemp/results/K00730_rj149.191,1558692196.47,5669.0,110.0,1.86,0.18,0.27,0.09,,,,,,,,,,,,,,,,,,
3881,CK02248_rj149.192,CK02248,rj149.192,2012-04-10 13:37,j149,149.0,,/data/user/doppler/public_html/smemp/results/CK02248_rj149.192,1558692196.49,5111.0,110.0,0.792,0.1,0.09,0.09,,,,,,,,,,,,,,,,,,
3882,CK00463_rj149.195,CK00463,rj149.195,2012-04-10 14:59,j149,149.0,,/data/user/doppler/public_html/smemp/results/CK00463_rj149.195,1558692196.51,3530.0,70.0,0.409,0.1,-0.35,0.09,,,,,,,,,,,,,,,,,,
3883,SN2012CG_rj150.114,SN2012CG,rj150.114,2012-05-26 07:40,j150,150.0,,/data/user/doppler/public_html/smemp/results/SN2012CG_rj150.114,1558692196.58,6685.0,110.0,1.914,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
3884,CK02352_rj150.125,CK02352,rj150.125,2012-05-26 09:34,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02352_rj150.125,1558692196.61,6173.0,110.0,1.83,0.18,-0.41,0.09,,,,,,,,,,,,,,,,,,
3885,CK01947_rj150.126,CK01947,rj150.126,2012-05-26 09:37,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01947_rj150.126,1558692196.64,5820.0,110.0,1.757,0.18,0.19,0.09,,,,,,,,,,,,,,,,,,
3886,CK02463_rj150.127,CK02463,rj150.127,2012-05-26 09:43,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02463_rj150.127,1558692196.66,5948.0,110.0,1.416,0.18,0.17,0.09,,,,,,,,,,,,,,,,,,
3887,CK01474_rj150.141,CK01474,rj150.141,2012-05-26 13:52,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01474_rj150.141,1558692196.68,6329.0,110.0,1.72,0.18,0.19,0.09,,,,,,,,,,,,,,,,,,
3888,CK01701_rj150.146,CK01701,rj150.146,2012-05-26 14:41,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01701_rj150.146,1558692196.71,6319.0,110.0,2.943,0.18,-0.03,0.09,,,,,,,,,,,,,,,,,,
3889,CK02276_rj150.147,CK02276,rj150.147,2012-05-26 14:45,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02276_rj150.147,1558692196.74,6434.0,110.0,2.236,0.18,-0.17,0.09,,,,,,,,,,,,,,,,,,
3890,CK00076_rj150.148,CK00076,rj150.148,2012-05-26 14:49,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK00076_rj150.148,1558692196.76,6381.0,110.0,2.444,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
3891,CK01924_rj150.312,CK01924,rj150.312,2012-05-27 14:30,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01924_rj150.312,1558692196.79,5735.0,110.0,2.281,0.18,0.31,0.09,,,,,,,,,,,,,,,,,,
3892,CK01612_rj150.313,CK01612,rj150.313,2012-05-27 14:32,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01612_rj150.313,1558692196.81,6041.0,110.0,1.111,0.18,-0.27,0.09,,,,,,,,,,,,,,,,,,
3893,CK02632_rj150.314,CK02632,rj150.314,2012-05-27 14:36,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02632_rj150.314,1558692196.84,6153.0,110.0,1.798,0.18,-0.18,0.09,,,,,,,,,,,,,,,,,,
3894,CK02462_rj150.315,CK02462,rj150.315,2012-05-27 14:42,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02462_rj150.315,1558692196.86,6017.0,110.0,1.466,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
3895,CK02138_rj150.316,CK02138,rj150.316,2012-05-27 14:48,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02138_rj150.316,1558692196.89,6689.0,110.0,1.83,0.18,-0.32,0.09,,,,,,,,,,,,,,,,,,
3896,CK01622_rj150.317,CK01622,rj150.317,2012-05-27 14:53,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01622_rj150.317,1558692196.93,6632.0,110.0,1.971,0.18,-0.16,0.09,,,,,,,,,,,,,,,,,,
3897,133295_rj150.504,133295,rj150.504,2012-05-28 07:53,j150,150.0,,/data/user/doppler/public_html/smemp/results/133295_rj150.504,1558692196.95,5959.0,110.0,1.177,0.18,-0.08,0.09,,,,,,,,,,,,,,,,,,
3898,143006_rj150.505,143006,rj150.505,2012-05-28 08:02,j150,150.0,,/data/user/doppler/public_html/smemp/results/143006_rj150.505,1558692196.98,5722.0,110.0,1.607,0.18,0.15,0.09,,,,,,,,,,,,,,,,,,
3899,RX_J1600_rj150.506,RX_J1600,rj150.506,2012-05-28 08:12,j150,150.0,,/data/user/doppler/public_html/smemp/results/RX_J1600_rj150.506,1558692197.02,6037.0,110.0,1.09,0.18,-0.07,0.09,,,,,,,,,,,,,,,,,,
3900,CK02087_rj150.518,CK02087,rj150.518,2012-05-28 09:07,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02087_rj150.518,1558692197.04,5945.0,110.0,1.052,0.18,0.04,0.09,,,,,,,,,,,,,,,,,,
3901,CK02593_rj150.519,CK02593,rj150.519,2012-05-28 09:12,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02593_rj150.519,1558692197.07,6102.0,110.0,1.418,0.18,0.16,0.09,,,,,,,,,,,,,,,,,,
3902,CK02545_rj150.520,CK02545,rj150.520,2012-05-28 09:16,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02545_rj150.520,1558692197.09,5967.0,110.0,1.749,0.18,0.12,0.09,,,,,,,,,,,,,,,,,,
3903,CK01800_rj150.521,CK01800,rj150.521,2012-05-28 09:23,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01800_rj150.521,1558692197.12,5460.0,110.0,0.921,0.1,-0.07,0.09,,,,,,,,,,,,,,,,,,
3904,CK02457_rj150.522,CK02457,rj150.522,2012-05-28 09:29,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02457_rj150.522,1558692197.14,6295.0,110.0,1.811,0.18,-0.21,0.09,,,,,,,,,,,,,,,,,,
3905,CK02484_rj150.523,CK02484,rj150.523,2012-05-28 09:34,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02484_rj150.523,1558692197.16,5764.0,110.0,1.165,0.18,-0.48,0.09,,,,,,,,,,,,,,,,,,
3906,CK02272_rj150.533,CK02272,rj150.533,2012-05-28 13:08,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02272_rj150.533,1558692197.19,6539.0,110.0,1.827,0.18,-0.23,0.09,,,,,,,,,,,,,,,,,,
3907,CK01958_rj150.534,CK01958,rj150.534,2012-05-28 13:18,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01958_rj150.534,1558692197.21,5742.0,110.0,1.033,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
3908,KIC12557548_rj150.539,KIC12557548,rj150.539,2012-05-28 14:13,j150,150.0,,/data/user/doppler/public_html/smemp/results/KIC12557548_rj150.539,1558692197.24,4428.0,70.0,0.713,0.1,0.07,0.09,,,,,,,,,,,,,,,,,,
3909,152555_rj150.713,152555,rj150.713,2012-05-29 07:51,j150,150.0,,/data/user/doppler/public_html/smemp/results/152555_rj150.713,1558692197.27,6239.0,110.0,1.172,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
3910,153473_rj150.714,153473,rj150.714,2012-05-29 07:53,j150,150.0,,/data/user/doppler/public_html/smemp/results/153473_rj150.714,1558692197.29,6363.0,110.0,2.207,0.18,-0.1,0.09,,,,,,,,,,,,,,,,,,
3911,145229_rj150.715,145229,rj150.715,2012-05-29 07:57,j150,150.0,,/data/user/doppler/public_html/smemp/results/145229_rj150.715,1558692197.31,5902.0,110.0,1.126,0.18,-0.11,0.09,,,,,,,,,,,,,,,,,,
3912,149724_rj150.716,149724,rj150.716,2012-05-29 08:02,j150,150.0,,/data/user/doppler/public_html/smemp/results/149724_rj150.716,1558692197.34,5607.0,110.0,1.533,0.18,0.44,0.09,,,,,,,,,,,,,,,,,,
3913,149724_rj150.717,149724,rj150.717,2012-05-29 08:04,j150,150.0,,/data/user/doppler/public_html/smemp/results/149724_rj150.717,1558692197.36,5606.0,110.0,1.532,0.18,0.44,0.09,,,,,,,,,,,,,,,,,,
3914,153458_rj150.718,153458,rj150.718,2012-05-29 08:07,j150,150.0,,/data/user/doppler/public_html/smemp/results/153458_rj150.718,1558692197.39,5651.0,110.0,1.082,0.18,0.07,0.09,,,,,,,,,,,,,,,,,,
3915,139813_rj150.725,139813,rj150.725,2012-05-29 08:14,j150,150.0,,/data/user/doppler/public_html/smemp/results/139813_rj150.725,1558692197.41,5354.0,110.0,0.859,0.1,0.08,0.09,,,,,,,,,,,,,,,,,,
3916,150706_rj150.733,150706,rj150.733,2012-05-29 08:50,j150,150.0,,/data/user/doppler/public_html/smemp/results/150706_rj150.733,1558692197.44,5951.0,110.0,1.012,0.18,0.03,0.09,,,,,,,,,,,,,,,,,,
3917,161897_rj150.735,161897,rj150.735,2012-05-29 09:04,j150,150.0,,/data/user/doppler/public_html/smemp/results/161897_rj150.735,1558692197.47,5449.0,110.0,1.003,0.18,-0.02,0.09,,,,,,,,,,,,,,,,,,
3918,CK02486_rj150.736,CK02486,rj150.736,2012-05-29 09:16,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02486_rj150.736,1558692197.49,6067.0,110.0,1.142,0.18,0.09,0.09,,,,,,,,,,,,,,,,,,
3919,CK02148_rj150.737,CK02148,rj150.737,2012-05-29 09:26,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02148_rj150.737,1558692197.51,5517.0,110.0,1.89,0.18,0.44,0.09,,,,,,,,,,,,,,,,,,
3920,CK02026_rj150.752,CK02026,rj150.752,2012-05-29 14:06,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02026_rj150.752,1558692197.54,5915.0,110.0,1.159,0.18,-0.12,0.09,,,,,,,,,,,,,,,,,,
3921,CK01738_rj150.753,CK01738,rj150.753,2012-05-29 14:18,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01738_rj150.753,1558692197.56,5163.0,110.0,0.916,0.1,0.24,0.09,,,,,,,,,,,,,,,,,,
3922,CK02002_rj150.754,CK02002,rj150.754,2012-05-29 14:29,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK02002_rj150.754,1558692197.59,5890.0,110.0,1.183,0.18,0.01,0.09,,,,,,,,,,,,,,,,,,
3923,CK01632_rj150.755,CK01632,rj150.755,2012-05-29 14:40,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01632_rj150.755,1558692197.61,5931.0,110.0,1.742,0.18,-0.02,0.09,,,,,,,,,,,,,,,,,,
3924,CK01779_rj150.756,CK01779,rj150.756,2012-05-29 14:51,j150,150.0,,/data/user/doppler/public_html/smemp/results/CK01779_rj150.756,1558692197.64,5641.0,110.0,1.104,0.18,0.25,0.09,,,,,,,,,,,,,,,,,,
3925,76218_rj151.95,76218,rj151.95,2012-06-01 06:45,j151,151.0,,/data/user/doppler/public_html/smemp/results/76218_rj151.95,1558692197.66,5355.0,110.0,0.863,0.1,0.05,0.09,,,,,,,,,,,,,,,,,,
3926,92855_rj151.96,92855,rj151.96,2012-06-01 06:51,j151,151.0,,/data/user/doppler/public_html/smemp/results/92855_rj151.96,1558692197.69,5942.0,110.0,1.089,0.18,-0.1,0.09,,,,,,,,,,,,,,,,,,
3927,107146_rj151.97,107146,rj151.97,2012-06-01 06:59,j151,151.0,,/data/user/doppler/public_html/smemp/results/107146_rj151.97,1558692197.72,5880.0,110.0,0.999,0.1,0.04,0.09,,,,,,,,,,,,,,,,,,
3928,138004_rj151.110,138004,rj151.110,2012-06-01 07:59,j151,151.0,,/data/user/doppler/public_html/smemp/results/138004_rj151.110,1558692197.74,5625.0,110.0,1.902,0.18,-0.14,0.09,,,,,,,,,,,,,,,,,,
3929,134319_rj151.111,134319,rj151.111,2012-06-01 07:59,j151,151.0,,/data/user/doppler/public_html/smemp/results/134319_rj151.111,1558692197.76,5715.0,110.0,0.922,0.1,-0.02,0.09,,,,,,,,,,,,,,,,,,
3930,KIC7940546_rj152.86,KIC7940546,rj152.86,2012-06-19 07:31,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7940546_rj152.86,1558692197.79,6254.0,110.0,1.796,0.18,-0.25,0.09,,,,,,,,,,,,,,,,,,
3931,KIC4543412_rj152.87,KIC4543412,rj152.87,2012-06-19 07:34,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC4543412_rj152.87,1558692197.81,6025.0,110.0,1.117,0.18,0.05,0.09,,,,,,,,,,,,,,,,,,
3932,KIC11128041_rj152.88,KIC11128041,rj152.88,2012-06-19 07:35,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC11128041_rj152.88,1558692197.83,5927.0,110.0,1.016,0.18,-0.31,0.09,,,,,,,,,,,,,,,,,,
3933,KIC10850420_rj152.89,KIC10850420,rj152.89,2012-06-19 07:37,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10850420_rj152.89,1558692197.86,5803.0,110.0,0.963,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
3934,KIC10459987_rj152.90,KIC10459987,rj152.90,2012-06-19 07:38,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10459987_rj152.90,1558692197.89,5333.0,110.0,0.836,0.1,0.1,0.09,,,,,,,,,,,,,,,,,,
3935,KIC8408982_rj152.91,KIC8408982,rj152.91,2012-06-19 07:42,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8408982_rj152.91,1558692197.91,5576.0,110.0,1.016,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
3936,KIC7093428_rj152.92,KIC7093428,rj152.92,2012-06-19 07:44,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7093428_rj152.92,1558692197.93,6165.0,110.0,1.62,0.18,-0.13,0.09,,,,,,,,,,,,,,,,,,
3937,KIC8223197_rj152.93,KIC8223197,rj152.93,2012-06-19 07:46,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8223197_rj152.93,1558692197.96,5672.0,110.0,1.09,0.18,-0.34,0.09,,,,,,,,,,,,,,,,,,
3938,KIC4554830_rj152.94,KIC4554830,rj152.94,2012-06-19 07:49,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC4554830_rj152.94,1558692197.98,5539.0,110.0,1.525,0.18,0.41,0.09,,,,,,,,,,,,,,,,,,
3939,KIC10006542_rj152.95,KIC10006542,rj152.95,2012-06-19 07:55,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10006542_rj152.95,1558692198.01,5500.0,110.0,1.056,0.18,0.12,0.09,,,,,,,,,,,,,,,,,,
3940,KIC4930560_rj152.96,KIC4930560,rj152.96,2012-06-19 08:00,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC4930560_rj152.96,1558692198.03,4192.0,70.0,0.649,0.1,-0.21,0.09,,,,,,,,,,,,,,,,,,
3941,KIC7339343_rj152.97,KIC7339343,rj152.97,2012-06-19 08:06,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7339343_rj152.97,1558692198.06,5814.0,110.0,1.766,0.18,0.1,0.09,,,,,,,,,,,,,,,,,,
3942,KIC7339343_rj152.98,KIC7339343,rj152.98,2012-06-19 08:07,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7339343_rj152.98,1558692198.08,6410.0,110.0,2.261,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
3943,KIC5018442_rj152.99,KIC5018442,rj152.99,2012-06-19 08:09,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5018442_rj152.99,1558692198.1,6350.0,110.0,1.093,0.18,0.14,0.09,,,,,,,,,,,,,,,,,,
3944,KIC9652680_rj152.100,KIC9652680,rj152.100,2012-06-19 08:11,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC9652680_rj152.100,1558692198.13,6216.0,110.0,2.969,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
3945,KIC8556311_rj152.101,KIC8556311,rj152.101,2012-06-19 08:13,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8556311_rj152.101,1558692198.16,5830.0,110.0,1.793,0.18,0.3,0.09,,,,,,,,,,,,,,,,,,
3946,KIC3128488_rj152.102,KIC3128488,rj152.102,2012-06-19 08:16,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3128488_rj152.102,1558692198.18,4893.0,110.0,0.776,0.1,0.17,0.09,,,,,,,,,,,,,,,,,,
3947,KIC10338279_rj152.103,KIC10338279,rj152.103,2012-06-19 08:18,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10338279_rj152.103,1558692198.2,6407.0,110.0,2.083,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
3948,KIC6503434_rj152.104,KIC6503434,rj152.104,2012-06-19 08:22,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC6503434_rj152.104,1558692198.23,5971.0,110.0,1.68,0.18,-0.07,0.09,,,,,,,,,,,,,,,,,,
3949,KIC12102573_rj152.105,KIC12102573,rj152.105,2012-06-19 08:24,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC12102573_rj152.105,1558692198.25,4706.0,110.0,0.667,0.1,-0.47,0.09,,,,,,,,,,,,,,,,,,
3950,KIC11390058_rj152.106,KIC11390058,rj152.106,2012-06-19 08:26,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC11390058_rj152.106,1558692198.28,5932.0,110.0,1.077,0.18,-0.05,0.09,,,,,,,,,,,,,,,,,,
3951,KIC9583493_rj152.107,KIC9583493,rj152.107,2012-06-19 08:30,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC9583493_rj152.107,1558692198.3,5624.0,110.0,0.921,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
3952,KIC3540728_rj152.108,KIC3540728,rj152.108,2012-06-19 08:34,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3540728_rj152.108,1558692198.33,5616.0,110.0,0.989,0.1,-0.03,0.09,,,,,,,,,,,,,,,,,,
3953,KIC4750938_rj152.109,KIC4750938,rj152.109,2012-06-19 08:37,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC4750938_rj152.109,1558692198.36,6153.0,110.0,1.473,0.18,-0.46,0.09,,,,,,,,,,,,,,,,,,
3954,KIC8479655_rj152.110,KIC8479655,rj152.110,2012-06-19 08:41,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8479655_rj152.110,1558692198.38,5940.0,110.0,1.399,0.18,-0.04,0.09,,,,,,,,,,,,,,,,,,
3955,KIC7282872_rj152.112,KIC7282872,rj152.112,2012-06-19 08:46,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7282872_rj152.112,1558692198.41,6076.0,110.0,1.267,0.18,-0.46,0.09,,,,,,,,,,,,,,,,,,
3956,KIC5445334_rj152.113,KIC5445334,rj152.113,2012-06-19 08:50,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5445334_rj152.113,1558692198.43,5324.0,110.0,0.829,0.1,0.05,0.09,,,,,,,,,,,,,,,,,,
3957,KIC9764192_rj152.114,KIC9764192,rj152.114,2012-06-19 08:54,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC9764192_rj152.114,1558692198.46,6421.0,110.0,1.705,0.18,-0.15,0.09,,,,,,,,,,,,,,,,,,
3958,KIC9653110_rj152.115,KIC9653110,rj152.115,2012-06-19 08:57,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC9653110_rj152.115,1558692198.48,6499.0,110.0,2.014,0.18,-0.1,0.09,,,,,,,,,,,,,,,,,,
3959,KIC8091757_rj152.116,KIC8091757,rj152.116,2012-06-19 09:01,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8091757_rj152.116,1558692198.5,5966.0,110.0,1.649,0.18,0.26,0.09,,,,,,,,,,,,,,,,,,
3960,KIC10398088_rj152.117,KIC10398088,rj152.117,2012-06-19 09:04,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10398088_rj152.117,1558692198.53,5375.0,110.0,0.951,0.1,-0.04,0.09,,,,,,,,,,,,,,,,,,
3961,KIC12266582_rj152.118,KIC12266582,rj152.118,2012-06-19 09:06,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC12266582_rj152.118,1558692198.56,5479.0,110.0,0.902,0.1,-0.07,0.09,,,,,,,,,,,,,,,,,,
3962,KIC3539632_rj152.119,KIC3539632,rj152.119,2012-06-19 09:12,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3539632_rj152.119,1558692198.58,5697.0,110.0,0.944,0.1,-0.02,0.09,,,,,,,,,,,,,,,,,,
3963,KIC5179841_rj152.120,KIC5179841,rj152.120,2012-06-19 09:15,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5179841_rj152.120,1558692198.6,5648.0,110.0,1.891,0.18,0.33,0.09,,,,,,,,,,,,,,,,,,
3964,KIC10796663_rj152.121,KIC10796663,rj152.121,2012-06-19 09:17,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10796663_rj152.121,1558692198.63,5326.0,110.0,0.856,0.1,-0.07,0.09,,,,,,,,,,,,,,,,,,
3965,KIC5896387_rj152.122,KIC5896387,rj152.122,2012-06-19 09:22,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5896387_rj152.122,1558692198.66,5838.0,110.0,1.074,0.18,0.06,0.09,,,,,,,,,,,,,,,,,,
3966,KIC12109550_rj152.123,KIC12109550,rj152.123,2012-06-19 09:26,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC12109550_rj152.123,1558692198.68,5808.0,110.0,0.979,0.1,-0.1,0.09,,,,,,,,,,,,,,,,,,
3967,KIC11764567_rj152.124,KIC11764567,rj152.124,2012-06-19 09:31,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC11764567_rj152.124,1558692198.71,6340.0,110.0,1.092,0.18,0.11,0.09,,,,,,,,,,,,,,,,,,
3968,KIC8265921_rj152.125,KIC8265921,rj152.125,2012-06-19 09:38,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8265921_rj152.125,1558692198.73,6177.0,110.0,1.37,0.18,-0.23,0.09,,,,,,,,,,,,,,,,,,
3969,KIC10471412_rj152.126,KIC10471412,rj152.126,2012-06-19 09:43,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC10471412_rj152.126,1558692198.76,5662.0,110.0,1.02,0.18,0.2,0.09,,,,,,,,,,,,,,,,,,
3970,KIC8621739_rj152.127,KIC8621739,rj152.127,2012-06-19 09:48,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8621739_rj152.127,1558692198.78,6202.0,110.0,1.352,0.18,0.17,0.09,,,,,,,,,,,,,,,,,,
3971,KIC4830001_rj152.128,KIC4830001,rj152.128,2012-06-19 09:53,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC4830001_rj152.128,1558692198.81,5681.0,110.0,1.008,0.18,-0.09,0.09,,,,,,,,,,,,,,,,,,
3972,KIC3945784_rj152.129,KIC3945784,rj152.129,2012-06-19 09:58,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3945784_rj152.129,1558692198.83,5223.0,110.0,0.82,0.1,0.11,0.09,,,,,,,,,,,,,,,,,,
3973,KIC8651471_rj152.130,KIC8651471,rj152.130,2012-06-19 10:03,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8651471_rj152.130,1558692198.86,5260.0,110.0,1.035,0.18,0.08,0.09,,,,,,,,,,,,,,,,,,
3974,KIC11615035_rj152.131,KIC11615035,rj152.131,2012-06-19 10:09,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC11615035_rj152.131,1558692198.93,5890.0,110.0,1.101,0.18,-0.11,0.09,,,,,,,,,,,,,,,,,,
3975,KIC9459362_rj152.132,KIC9459362,rj152.132,2012-06-19 10:19,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC9459362_rj152.132,1558692198.95,5953.0,110.0,1.035,0.18,-0.53,0.09,,,,,,,,,,,,,,,,,,
3976,KIC7868753_rj152.133,KIC7868753,rj152.133,2012-06-19 10:31,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7868753_rj152.133,1558692198.98,4658.0,110.0,0.683,0.1,-0.51,0.09,,,,,,,,,,,,,,,,,,
3977,KIC3939069_rj152.134,KIC3939069,rj152.134,2012-06-19 10:47,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3939069_rj152.134,1558692199.0,4997.0,110.0,0.791,0.1,0.15,0.09,,,,,,,,,,,,,,,,,,
3978,KIC7020182_rj152.135,KIC7020182,rj152.135,2012-06-19 10:55,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC7020182_rj152.135,1558692199.02,5447.0,110.0,1.26,0.18,-0.02,0.09,,,,,,,,,,,,,,,,,,
3979,KIC3526481_rj152.136,KIC3526481,rj152.136,2012-06-19 11:02,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3526481_rj152.136,1558692199.05,5499.0,110.0,1.79,0.18,0.24,0.09,,,,,,,,,,,,,,,,,,
3980,KIC5455407_rj152.137,KIC5455407,rj152.137,2012-06-19 11:05,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5455407_rj152.137,1558692199.07,5316.0,110.0,2.451,0.18,0.02,0.09,,,,,,,,,,,,,,,,,,
3981,KIC8957218_rj152.138,KIC8957218,rj152.138,2012-06-19 11:07,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC8957218_rj152.138,1558692199.09,6370.0,110.0,1.606,0.18,-0.49,0.09,,,,,,,,,,,,,,,,,,
3982,KIC5608037_rj152.139,KIC5608037,rj152.139,2012-06-19 11:12,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC5608037_rj152.139,1558692199.12,5550.0,110.0,2.153,0.18,-0.07,0.09,,,,,,,,,,,,,,,,,,
3983,KIC3938173_rj152.140,KIC3938173,rj152.140,2012-06-19 11:18,j152,152.0,,/data/user/doppler/public_html/smemp/results/KIC3938173_rj152.140,1558692199.14,5320.0,110.0,0.966,0.1,0.4,0.09,,,,,,,,,,,,,,,,,,
